id,Loan Amount,Term,State,Annual Income,Income Verification Status,Average Account Balance,Due Amount,Home Ownership,Loan Purpose,Due Settlement,Installment Amount,Payment Plan,Approve Loan
2091,35000.0, 36 months,TX,160000.0,Partially Verified,29707.0,688.0,OWN,credit_card,Y,1152.34,n,1
860,20000.0, 36 months,NC,95000.0,Partially Verified,5774.0,758.55,RENT,credit_card,Y,758.55,n,0
274,15000.0, 36 months,FL,56000.0,Verified,10596.0,494.57,MORTGAGE,home_improvement,Y,494.57,n,1
967,35000.0, 36 months,TN,110000.0,Verified,23575.0,14670.54,MORTGAGE,debt_consolidation,N,1088.56,,1
2538,15000.0, 60 months,VA,48500.0,Not Verified,,420.62,MORTGAGE,debt_consolidation,Y,420.62,n,0
1346,30000.0, 36 months,TX,86500.0,Verified,12369.0,1252.12,RENT,debt_consolidation,Y,1252.12,n,0
885,30000.0, 36 months,FL,100000.0,Verified,5964.0,25000.63,,debt_consolidation,N,939.96,n,1
556,10000.0, 60 months,PA,42000.0,Verified,19814.0,329.65,MORTGAGE,other,Y,329.65,n,0
908,18000.0, 36 months,NY,,Partially Verified,3434.0,344.11,RENT,debt_consolidation,Y,650.66,n,0
1381,20000.0, 36 months,TX,148000.0,Partially Verified,2150.0,366.44,RENT,debt_consolidation,Y,628.95,n,1
2117,, 36 months,NJ,80000.0,Not Verified,19974.0,361.38,MORTGAGE,debt_consolidation,N,,n,1
509,28000.0, 36 months,NY,155000.0,Partially Verified,14067.0,877.29,MORTGAGE,credit_card,Y,877.29,n,1
221,6700.0, 36 months,TX,51000.0,Partially Verified,4652.0,5298.58,RENT,credit_card,N,220.91,n,1
1297,14850.0, 36 months,CA,41250.0,Verified,3985.0,572.83,RENT,medical,Y,572.83,n,0
146,20000.0, 60 months,OH,60000.0,Verified,3518.0,656.19,RENT,debt_consolidation,Y,656.19,n,0
1777,25000.0, 36 months,GA,165000.0,Not Verified,59417.0,8103.36,MORTGAGE,debt_consolidation,N,752.87,n,1
1053,35000.0, 36 months,CA,93000.0,Verified,2396.0,1350.11,RENT,debt_consolidation,Y,1350.11,n,0
1822,5000.0, 36 months,AL,32000.0,Verified,5071.0,157.24,ANY,debt_consolidation,Y,157.24,n,1
508,20000.0, 36 months,IL,85000.0,Verified,58201.0,700.0,MORTGAGE,debt_consolidation,,617.46,n,1
323,13200.0, 60 months,CO,111323.0,Not Verified,4579.0,11984.6,MORTGAGE,credit_card,N,397.1,n,0
1561,10800.0, 36 months,DE,107000.0,Partially Verified,2827.0,350.98,RENT,moving,N,350.98,n,1
176,13000.0, 36 months,MI,80000.0,Partially Verified,2142.0,50.0,RENT,credit_card,Y,428.63,n,1
1908,10000.0, 36 months,AZ,135000.0,Partially Verified,,8585.8,RENT,debt_consolidation,N,311.02,n,1
168,20000.0, 60 months,WA,42000.0,Partially Verified,1736.0,19797.12,RENT,other,N,560.83,n,0
1400,10000.0, 36 months,TX,70000.0,Verified,4937.0,329.72,MORTGAGE,debt_consolidation,Y,329.72,n,1
2515,, 36 months,TX,137500.0,Not Verified,18409.0,17276.96,MORTGAGE,credit_card,N,786.19,n,1
1392,14000.0, 36 months,CA,146796.0,Partially Verified,125761.0,461.6,OWN,debt_consolidation,Y,,n,1
2257,11000.0, 60 months,NV,70000.0,Verified,30408.0,473.75,MORTGAGE,other,Y,279.27,n,0
2177,, 36 months,CA,50000.0,Not Verified,1653.0,378.63,RENT,debt_consolidation,Y,378.63,n,1
2237,19000.0, 36 months,KY,60000.0,Partially Verified,33522.0,625.56,MORTGAGE,debt_consolidation,N,625.56,n,1
136,3500.0, 36 months,FL,48000.0,Not Verified,1615.0,1309.78,MORTGAGE,credit_card,N,113.75,n,1
1470,10000.0, 36 months,OH,180000.0,Partially Verified,8552.0,324.98,OWN,debt_consolidation,N,324.98,n,1
1278,6800.0, 36 months,CA,20000.0,Not Verified,1338.0,252.68,OWN,debt_consolidation,N,252.68,n,0
1973,7000.0, 36 months,CA,95000.0,Verified,1916.0,781.11,RENT,debt_consolidation,N,253.04,n,0
894,15000.0, 36 months,CA,155000.0,Not Verified,24329.0,9248.0,MORTGAGE,credit_card,N,464.81,n,1
197,7000.0, 36 months,NY,33000.0,Not Verified,1575.0,230.64,RENT,debt_consolidation,,230.64,n,1
2338,21000.0, 60 months,MA,50000.0,Not Verified,22514.0,544.64,MORTGAGE,credit_card,N,544.64,n,0
1792,16000.0, 36 months,FL,,Verified,7397.0,377.0,RENT,debt_consolidation,,503.16,n,1
2084,, 60 months,CA,70000.0,Partially Verified,4323.0,525.45,RENT,debt_consolidation,Y,525.45,n,0
767,15000.0, 36 months,CA,,Partially Verified,26267.0,11082.67,MORTGAGE,credit_card,N,487.47,n,1
2280,10000.0, 36 months,IN,36000.0,Verified,1304.0,,RENT,debt_consolidation,Y,356.48,n,0
2081,15000.0, 60 months,AZ,60000.0,Not Verified,4630.0,50.0,MORTGAGE,debt_consolidation,Y,451.25,n,0
1112,15000.0, 60 months,FL,40000.0,Verified,4244.0,485.21,RENT,debt_consolidation,Y,485.21,n,0
2485,8000.0, 36 months,TX,38000.0,Verified,3113.0,25.0,MORTGAGE,other,Y,293.21,n,0
865,16000.0, 36 months,IL,118000.0,Not Verified,37744.0,11870.26,MORTGAGE,medical,N,527.55,n,1
1085,4800.0, 36 months,NC,31657.6,Not Verified,14401.0,4807.2,MORTGAGE,credit_card,N,155.99,n,1
1447,8500.0, 36 months,CA,92600.0,Partially Verified,46016.0,267.31,MORTGAGE,debt_consolidation,Y,267.31,n,1
199,5000.0, 36 months,NC,62500.0,Verified,34547.0,4663.92,MORTGAGE,debt_consolidation,N,155.51,n,1
1823,30000.0, 60 months,LA,27000.0,Partially Verified,20883.0,761.64,MORTGAGE,debt_consolidation,N,761.64,n,0
1795,8050.0, 36 months,TN,34500.0,Partially Verified,3982.0,286.97,RENT,debt_consolidation,Y,286.97,n,0
1970,6000.0, 36 months,NY,57000.0,Not Verified,1487.0,219.91,RENT,car,Y,219.91,n,0
730,17600.0, 60 months,CA,54627.0,Verified,5393.0,563.92,RENT,debt_consolidation,Y,563.92,n,0
297,20000.0, 36 months,FL,169500.0,Verified,2896.0,784.56,RENT,major_purchase,Y,784.56,n,0
2121,13500.0, 36 months,CA,60000.0,Partially Verified,12218.0,10709.51,,credit_card,N,444.8,n,1
807,19800.0, 36 months,NY,45000.0,Verified,6419.0,725.69,MORTGAGE,debt_consolidation,Y,725.69,n,0
1565,4000.0, 36 months,NY,,Not Verified,399.0,3357.05,RENT,credit_card,N,131.79,n,1
1172,, 36 months,TX,106000.0,Partially Verified,18046.0,219.91,MORTGAGE,other,Y,219.91,n,0
2451,9475.0, 36 months,FL,56000.0,Not Verified,20152.0,50.0,MORTGAGE,debt_consolidation,,359.36,n,0
821,9600.0, 36 months,PA,77000.0,Not Verified,8703.0,3769.38,RENT,debt_consolidation,N,301.9,n,1
1241,20000.0, 36 months,VA,81900.0,Partially Verified,13290.0,14279.19,RENT,debt_consolidation,N,659.43,n,1
1563,8800.0, 36 months,CA,100000.0,Partially Verified,6050.0,289.94,RENT,debt_consolidation,N,289.94,n,1
2444,35000.0, 36 months,SC,170000.0,Partially Verified,4967.0,,RENT,debt_consolidation,Y,1350.11,n,0
623,12750.0, 60 months,TX,48500.0,Verified,12125.0,50.0,MORTGAGE,credit_card,Y,377.91,n,0
1718,12000.0, 36 months,MN,56000.0,Not Verified,6030.0,11532.78,RENT,debt_consolidation,,371.85,n,1
1162,24000.0, 60 months,MO,140000.0,Verified,36162.0,596.34,MORTGAGE,credit_card,Y,596.34,n,0
2260,11150.0, 36 months,CA,69148.0,Verified,,11127.09,MORTGAGE,credit_card,N,414.32,n,0
1640,, 36 months,AR,64000.0,Partially Verified,2588.0,50.0,MORTGAGE,debt_consolidation,Y,261.26,n,1
2455,15000.0, 60 months,NE,45000.0,Verified,20651.0,50.0,MORTGAGE,debt_consolidation,Y,444.59,n,0
1022,24000.0, 36 months,FL,72000.0,Verified,26682.0,751.97,MORTGAGE,debt_consolidation,N,751.97,n,1
1750,8000.0, 36 months,PA,55000.0,Partially Verified,,263.78,RENT,debt_consolidation,Y,263.78,n,1
291,20000.0, 36 months,NJ,150000.0,Partially Verified,4243.0,628.95,MORTGAGE,small_business,N,628.95,n,1
2022,6000.0, 36 months,CA,60000.0,Partially Verified,9722.0,186.61,RENT,credit_card,N,186.61,n,1
1740,15600.0, 60 months,WY,44000.0,Verified,17344.0,387.62,MORTGAGE,debt_consolidation,Y,387.62,n,0
2282,10650.0, 36 months,AL,40000.0,Partially Verified,18941.0,722.0,MORTGAGE,debt_consolidation,Y,350.9,n,1
1007,, 36 months,CA,85000.0,Partially Verified,4549.0,9798.31,RENT,debt_consolidation,N,888.95,n,1
67,29425.0, 36 months,NC,80000.0,Not Verified,4624.0,956.25,RENT,credit_card,,956.25,n,1
24,12000.0, 36 months,MN,52000.0,Verified,19538.0,445.91,MORTGAGE,debt_consolidation,Y,445.91,n,0
216,14400.0, 36 months,NV,80000.0,Partially Verified,2359.0,6026.91,MORTGAGE,other,N,446.22,n,1
1910,12000.0, 36 months,MO,40000.0,Not Verified,3115.0,50.0,RENT,debt_consolidation,Y,395.66,n,1
1153,7650.0,,IL,44000.0,Verified,8588.0,272.71,,debt_consolidation,Y,272.71,n,0
2159,16000.0, 36 months,NY,55000.0,Partially Verified,998.0,16213.05,RENT,house,N,527.55,n,1
166,9800.0, 36 months,TX,84000.0,Partially Verified,15134.0,50.0,MORTGAGE,debt_consolidation,Y,322.66,n,1
207,20000.0,,TX,87000.0,Partially Verified,12315.0,50.0,MORTGAGE,credit_card,Y,439.25,n,1
2322,5000.0, 36 months,MN,50000.0,Verified,1969.0,164.86,MORTGAGE,debt_consolidation,N,164.86,n,1
591,5525.0, 36 months,FL,60000.0,Partially Verified,1082.0,196.96,MORTGAGE,other,Y,196.96,n,0
1176,2000.0, 36 months,CA,15000.0,Verified,1244.0,78.46,OWN,other,Y,78.46,n,0
1720,, 36 months,NV,85000.0,Not Verified,22407.0,2478.17,MORTGAGE,home_improvement,N,164.74,n,1
1863,10000.0, 36 months,IL,66500.0,Verified,18970.0,5769.47,RENT,debt_consolidation,N,329.72,n,1
525,24000.0, 36 months,NY,85000.0,Partially Verified,2571.0,855.55,RENT,debt_consolidation,Y,855.55,n,0
2335,12000.0, 36 months,KS,36000.0,Verified,9004.0,395.66,OWN,debt_consolidation,N,395.66,n,1
469,18575.0, 36 months,NE,50738.0,Verified,6513.0,208.0,MORTGAGE,debt_consolidation,Y,680.8,n,0
1350,37525.0, 36 months,CA,78000.0,Verified,41036.0,24717.26,MORTGAGE,debt_consolidation,N,1236.36,n,1
1531,12000.0, 60 months,OH,55000.0,Partially Verified,7920.0,298.17,MORTGAGE,debt_consolidation,N,298.17,n,0
928,1500.0, 36 months,TX,183000.0,Not Verified,5738.0,45.18,MORTGAGE,credit_card,N,45.18,n,1
1896,12800.0, 36 months,NY,53000.0,Partially Verified,823.0,2.31,RENT,other,N,421.73,n,1
1619,24000.0, 36 months,TX,120000.0,Not Verified,12416.0,790.17,MORTGAGE,home_improvement,N,790.17,n,1
1469,30000.0, 36 months,PA,30000.0,Verified,37820.0,50.0,MORTGAGE,debt_consolidation,Y,989.14,n,1
1913,30000.0, 36 months,TN,225000.0,Not Verified,25842.0,903.45,OWN,credit_card,N,903.45,n,1
956,8400.0, 36 months,MN,90000.0,Partially Verified,5057.0,50.0,MORTGAGE,credit_card,Y,276.56,n,1
1488,20000.0, 36 months,MS,76333.0,Partially Verified,5630.0,712.96,RENT,credit_card,Y,712.96,n,0
25,6000.0, 36 months,IN,72000.0,Partially Verified,13517.0,197.69,MORTGAGE,debt_consolidation,Y,197.69,n,1
2197,23000.0, 36 months,CA,60000.0,Not Verified,3657.0,509.08,RENT,debt_consolidation,Y,757.8,n,1
925,7150.0, 36 months,CA,35000.0,Verified,1408.0,7337.31,RENT,debt_consolidation,N,262.06,n,0
1552,10000.0, 36 months,FL,66000.0,Verified,15728.0,50.0,MORTGAGE,credit_card,,361.48,n,0
843,12000.0,,AL,85000.0,Not Verified,20889.0,3009.47,MORTGAGE,home_improvement,N,375.99,n,1
1645,13200.0, 60 months,MI,33000.0,Verified,2075.0,50.0,MORTGAGE,debt_consolidation,Y,416.51,n,0
1020,10000.0, 36 months,NY,71000.0,Partially Verified,1931.0,329.72,RENT,credit_card,Y,329.72,n,1
2187,10000.0, 36 months,MA,100000.0,Partially Verified,15343.0,313.32,MORTGAGE,debt_consolidation,N,313.32,n,1
749,12000.0, 36 months,NY,54000.0,Partially Verified,6135.0,389.98,OWN,debt_consolidation,N,389.98,n,1
2371,3825.0, 36 months,LA,60000.0,Partially Verified,37100.0,163.94,MORTGAGE,home_improvement,Y,163.94,n,0
180,18150.0, 36 months,CO,80000.0,Partially Verified,2672.0,647.01,RENT,debt_consolidation,N,647.01,n,0
1272,4000.0, 36 months,NJ,82000.0,Not Verified,44331.0,130.0,MORTGAGE,credit_card,N,130.0,n,1
1434,7000.0, 36 months,FL,35000.0,Not Verified,1613.0,50.0,RENT,credit_card,Y,210.81,n,1
607,15000.0, 36 months,TX,65000.0,Partially Verified,22313.0,588.42,MORTGAGE,home_improvement,Y,588.42,n,0
1352,35000.0, 36 months,CA,275000.0,Verified,47473.0,36357.7,MORTGAGE,debt_consolidation,N,1350.11,n,0
2344,9600.0, 36 months,FL,45000.0,Not Verified,4025.0,7453.01,RENT,debt_consolidation,N,297.48,n,1
1899,27650.0, 60 months,TX,180000.0,Verified,9895.0,574.0,RENT,debt_consolidation,Y,795.28,n,0
94,14000.0, 36 months,GA,,Not Verified,24785.0,440.27,MORTGAGE,credit_card,N,440.27,n,1
770,13200.0, 36 months,NC,33000.0,Verified,5222.0,50.0,RENT,debt_consolidation,Y,490.5,n,0
637,12600.0, 36 months,AL,72000.0,Not Verified,38290.0,2911.0,MORTGAGE,debt_consolidation,Y,396.24,n,1
1304,6000.0, 36 months,MS,52000.0,Partially Verified,23669.0,197.55,MORTGAGE,debt_consolidation,Y,197.55,n,1
2334,4000.0, 36 months,GA,35000.0,Not Verified,11412.0,2304.8,RENT,debt_consolidation,N,130.0,n,1
1208,12000.0, 36 months,NV,69000.0,Partially Verified,60268.0,50.0,MORTGAGE,other,Y,361.38,n,1
1395,12000.0, 36 months,CO,50000.0,Not Verified,5542.0,50.0,RENT,car,Y,361.38,n,1
1198,28800.0, 60 months,MD,81000.0,Verified,34881.0,807.59,MORTGAGE,debt_consolidation,Y,807.59,n,0
275,8400.0, 36 months,NH,70000.0,Verified,556.0,260.3,MORTGAGE,debt_consolidation,N,260.3,n,1
1152,, 36 months,NM,80000.0,Verified,11004.0,176.0,MORTGAGE,credit_card,Y,164.74,n,1
1206,6000.0, 36 months,CA,65000.0,Partially Verified,3969.0,197.83,RENT,debt_consolidation,Y,197.83,n,1
2080,5000.0, 36 months,GA,69000.0,Partially Verified,3393.0,2326.12,ANY,medical,N,164.86,n,1
1104,20000.0, 36 months,FL,110000.0,Verified,6898.0,50.0,RENT,credit_card,Y,659.43,n,1
307,40000.0, 36 months,NY,170000.0,Verified,5381.0,50.0,RENT,debt_consolidation,Y,1234.91,n,1
2059,9000.0, 36 months,NY,80000.0,Not Verified,,296.75,RENT,debt_consolidation,N,296.75,n,1
872,28000.0, 60 months,IL,,Verified,75510.0,567.61,MORTGAGE,debt_consolidation,N,567.61,n,1
86,3600.0, 36 months,KY,28000.0,Verified,10987.0,50.0,MORTGAGE,credit_card,Y,118.7,n,1
209,20000.0, 36 months,FL,,Not Verified,8794.0,659.43,RENT,car,Y,659.43,n,1
1966,16000.0, 36 months,VT,72000.0,Not Verified,1792.0,527.55,RENT,credit_card,N,527.55,n,1
1987,5400.0, 36 months,CA,50000.0,Verified,34389.0,200.66,MORTGAGE,debt_consolidation,Y,200.66,n,0
2171,4500.0, 36 months,NY,115000.0,Not Verified,19533.0,99.0,MORTGAGE,home_improvement,Y,138.93,n,1
931,3000.0, 36 months,CA,72000.0,Verified,7442.0,106.95,RENT,debt_consolidation,N,106.95,n,0
2146,17100.0, 60 months,NY,45000.0,Verified,15504.0,563.69,RENT,debt_consolidation,Y,563.69,n,0
2425,4800.0, 36 months,CA,210000.0,Verified,9495.0,50.0,RENT,debt_consolidation,Y,182.06,n,0
130,18000.0, 36 months,MA,65000.0,Partially Verified,4599.0,50.0,RENT,credit_card,,592.63,n,1
1723,24000.0, 60 months,TX,80000.0,Partially Verified,33842.0,622.45,MORTGAGE,debt_consolidation,Y,622.45,n,0
2071,, 60 months,MI,75000.0,Not Verified,12490.0,18295.24,,debt_consolidation,N,460.69,n,1
1930,18000.0, 60 months,TX,81000.0,Partially Verified,33114.0,533.51,MORTGAGE,small_business,Y,533.51,n,0
1536,10000.0, 36 months,TX,55000.0,Partially Verified,13383.0,385.75,MORTGAGE,other,Y,385.75,n,0
2431,2000.0, 36 months,TX,45000.0,Partially Verified,16094.0,1138.21,MORTGAGE,debt_consolidation,N,,,1
201,15000.0, 36 months,FL,45000.0,Partially Verified,1200.0,6978.24,RENT,other,N,493.86,n,1
2023,12175.0, 36 months,TX,80000.0,Verified,13821.0,70.0,MORTGAGE,debt_consolidation,Y,440.1,n,0
368,, 36 months,WI,30000.0,Verified,2031.0,50.0,RENT,other,Y,157.24,n,1
973,5000.0, 36 months,CA,72000.0,Partially Verified,87343.0,5008.7,OWN,car,N,183.26,n,0
1634,30000.0,,NY,120000.0,Verified,16555.0,1069.44,MORTGAGE,debt_consolidation,N,1069.44,n,0
2435,7475.0, 36 months,NC,22000.0,Verified,3854.0,288.35,RENT,credit_card,Y,288.35,n,0
816,21000.0, 36 months,AR,61000.0,Verified,10815.0,497.0,MORTGAGE,debt_consolidation,Y,759.1,n,0
1954,11000.0, 36 months,NV,85000.0,Partially Verified,4432.0,,RENT,debt_consolidation,N,362.69,n,1
1316,20000.0, 36 months,NJ,95000.0,Not Verified,27584.0,602.3,MORTGAGE,home_improvement,N,602.3,n,1
1905,40000.0, 36 months,NY,126000.0,Verified,4377.0,1466.04,MORTGAGE,small_business,Y,1466.04,n,0
256,5000.0, 36 months,TX,76900.0,Partially Verified,15015.0,164.74,MORTGAGE,other,N,164.74,n,1
1472,20000.0, 36 months,CA,80000.0,Not Verified,1982.0,9860.44,OWN,debt_consolidation,N,658.95,n,1
1699,5600.0, 36 months,NY,30000.0,Not Verified,,3361.59,MORTGAGE,home_improvement,N,181.99,n,1
2217,26300.0, 60 months,MD,57196.0,Verified,7335.0,718.78,RENT,debt_consolidation,,718.78,n,0
1605,5000.0, 36 months,IN,174694.0,Not Verified,67997.0,150.58,MORTGAGE,small_business,Y,150.58,n,1
1329,12600.0, 36 months,NC,35000.0,Verified,2401.0,504.25,RENT,debt_consolidation,N,504.25,n,0
560,5875.0, 36 months,OH,24500.0,Partially Verified,6908.0,209.44,MORTGAGE,other,Y,209.44,n,0
1877,9600.0, 36 months,NY,50000.0,Verified,15901.0,701.55,RENT,debt_consolidation,Y,342.22,n,0
373,28000.0, 60 months,FL,140000.0,Not Verified,11591.0,23858.35,OWN,credit_card,N,601.7,n,1
1684,10000.0, 36 months,MA,64000.0,Partially Verified,2160.0,50.0,RENT,debt_consolidation,Y,329.72,n,1
1167,20000.0, 36 months,NJ,,Verified,4987.0,722.95,RENT,credit_card,Y,722.95,n,0
2024,12000.0, 36 months,MO,65000.0,Verified,3370.0,475.47,MORTGAGE,debt_consolidation,Y,475.47,n,0
1204,14400.0, 36 months,TX,46000.0,Not Verified,3727.0,474.11,RENT,credit_card,,474.11,n,1
972,18000.0, 36 months,TX,114000.0,Partially Verified,21822.0,563.98,MORTGAGE,debt_consolidation,Y,563.98,n,1
1155,6500.0, 36 months,CA,50750.0,Partially Verified,1117.0,4.79,RENT,credit_card,N,214.32,n,1
2036,10000.0, 36 months,CA,69000.0,Not Verified,3862.0,1000.0,RENT,debt_consolidation,N,314.48,n,1
2537,10000.0, 60 months,IN,90000.0,Partially Verified,5545.0,50.0,OWN,debt_consolidation,Y,259.36,n,0
324,4800.0, 36 months,CA,68000.0,Not Verified,1909.0,148.19,MORTGAGE,debt_consolidation,N,148.19,n,1
2251,14400.0, 60 months,CO,60000.0,Partially Verified,4279.0,381.44,,small_business,Y,381.44,n,0
84,9325.0, 36 months,MA,100000.0,Partially Verified,4178.0,369.48,MORTGAGE,debt_consolidation,Y,369.48,n,0
1589,8975.0, 36 months,CA,57240.6,Verified,2027.0,374.6,RENT,debt_consolidation,Y,374.6,n,0
2446,10400.0, 36 months,NY,53000.0,Not Verified,2291.0,50.0,OWN,credit_card,Y,375.94,n,0
1920,20500.0, 36 months,MD,160000.0,Partially Verified,2239.0,644.67,MORTGAGE,debt_consolidation,,644.67,n,1
91,9000.0, 36 months,OH,,Partially Verified,15616.0,296.32,MORTGAGE,home_improvement,N,296.32,n,1
430,13200.0, 36 months,TN,30000.0,Not Verified,,477.15,RENT,major_purchase,N,477.15,n,0
2339,10000.0, 36 months,MN,64000.0,Not Verified,15829.0,313.32,MORTGAGE,debt_consolidation,Y,313.32,n,1
2105,9600.0, 36 months,NC,78000.0,Partially Verified,17924.0,5284.38,OWN,home_improvement,N,289.11,n,1
1345,22000.0, 36 months,NY,,Partially Verified,5347.0,691.84,RENT,debt_consolidation,Y,691.84,n,1
257,30000.0, 60 months,KY,30500.0,Verified,19761.0,841.24,MORTGAGE,debt_consolidation,Y,841.24,n,0
888,2500.0, 36 months,NY,29000.0,Not Verified,2392.0,2517.55,RENT,medical,N,82.43,n,1
1466,12050.0, 36 months,CA,66000.0,Verified,,435.58,MORTGAGE,debt_consolidation,Y,435.58,n,0
388,4000.0, 36 months,FL,20000.0,Not Verified,2847.0,225.3,RENT,debt_consolidation,Y,146.61,n,0
2383,8000.0, 36 months,AZ,75600.0,Partially Verified,4684.0,5236.08,RENT,debt_consolidation,N,285.19,n,0
273,14300.0, 36 months,NY,32540.0,Verified,4166.0,524.11,OWN,home_improvement,N,524.11,n,0
756,5000.0, 36 months,IL,97500.0,Partially Verified,371.0,202.1,RENT,debt_consolidation,N,202.1,n,0
1925,36000.0, 60 months,FL,,Partially Verified,1552.0,894.5,RENT,debt_consolidation,Y,894.5,n,0
1956,15550.0, 36 months,CO,51200.0,Verified,,562.1,RENT,debt_consolidation,,562.1,n,0
2529,6000.0, 36 months,KY,19000.0,Verified,5284.0,219.91,MORTGAGE,debt_consolidation,Y,219.91,n,0
2176,24000.0, 60 months,NY,70000.0,Verified,27123.0,1053.0,MORTGAGE,debt_consolidation,Y,673.0,n,0
802,5000.0, 36 months,MN,120000.0,Partially Verified,8477.0,162.49,MORTGAGE,home_improvement,Y,162.49,n,1
2076,1000.0, 36 months,CT,38000.0,Not Verified,16434.0,275.09,MORTGAGE,debt_consolidation,N,36.15,n,0
1207,20000.0, 36 months,MD,50000.0,Verified,,,RENT,debt_consolidation,Y,712.96,n,0
151,7200.0, 36 months,FL,29000.0,Verified,1967.0,262.0,OWN,debt_consolidation,Y,267.55,n,0
2292,6000.0, 36 months,MI,90000.0,Verified,11286.0,3146.27,MORTGAGE,home_improvement,N,180.69,n,1
714,14000.0, 36 months,CA,43000.0,Verified,2690.0,499.07,RENT,debt_consolidation,Y,499.07,n,0
639,35000.0, 60 months,TX,189000.0,Verified,3106.0,19696.1,RENT,medical,N,769.57,n,1
423,5600.0, 36 months,FL,30000.0,Partially Verified,1106.0,176.11,MORTGAGE,debt_consolidation,N,176.11,n,1
797,4825.0, 36 months,CO,15125.4,Verified,8954.0,189.28,RENT,debt_consolidation,Y,189.28,n,0
2547,10000.0, 36 months,NV,70000.0,Not Verified,9781.0,311.02,MORTGAGE,debt_consolidation,N,311.02,n,1
2008,8000.0, 36 months,NJ,80000.0,Partially Verified,,259.99,RENT,credit_card,Y,259.99,n,1
99,4075.0, 36 months,CA,12000.0,Verified,990.0,149.36,RENT,vacation,Y,149.36,n,0
2496,14000.0, 60 months,PA,105000.0,Verified,7616.0,448.58,RENT,debt_consolidation,Y,448.58,n,0
1871,, 60 months,NY,,Not Verified,,18036.41,MORTGAGE,debt_consolidation,N,395.78,n,1
755,20000.0, 36 months,FL,45000.0,Partially Verified,15719.0,659.43,RENT,credit_card,,659.43,n,1
976,6000.0, 36 months,CA,67965.0,Partially Verified,6945.0,197.69,MORTGAGE,debt_consolidation,Y,197.69,n,1
2163,, 36 months,OK,60000.0,Verified,4029.0,687.98,OWN,debt_consolidation,Y,618.49,n,0
1940,25300.0, 60 months,MN,55000.0,Partially Verified,25249.0,709.45,RENT,debt_consolidation,N,709.45,,0
2120,12000.0, 36 months,WI,50000.0,Partially Verified,1561.0,177.07,RENT,credit_card,Y,395.66,n,1
537,3025.0, 36 months,GA,75000.0,Not Verified,4086.0,3031.9,MORTGAGE,debt_consolidation,,99.74,n,1
1701,18000.0, 60 months,CA,85000.0,Not Verified,11803.0,739.8,MORTGAGE,debt_consolidation,Y,395.33,n,1
2222,33425.0, 60 months,NJ,200000.0,Partially Verified,8073.0,848.6,RENT,debt_consolidation,Y,848.6,n,0
2135,16000.0, 36 months,IN,90000.0,Not Verified,25761.0,4.35,MORTGAGE,debt_consolidation,N,527.16,n,1
705,23725.0, 36 months,MA,72500.0,Verified,34434.0,781.68,MORTGAGE,credit_card,N,781.68,n,1
2362,14825.0, 36 months,TX,41200.0,Verified,5730.0,618.76,MORTGAGE,debt_consolidation,Y,618.76,n,0
1828,7000.0,,MD,58500.0,Partially Verified,16638.0,230.8,MORTGAGE,credit_card,N,230.8,n,1
1778,15650.0, 36 months,MN,58000.0,Verified,4184.0,565.71,RENT,debt_consolidation,Y,565.71,n,0
277,20900.0, 36 months,NY,55000.0,Verified,6241.0,892.86,MORTGAGE,debt_consolidation,Y,892.86,n,0
1033,5000.0, 36 months,OH,55000.0,Partially Verified,1172.0,4603.8,RENT,debt_consolidation,N,164.62,n,1
1731,35000.0, 36 months,CA,60000.0,Verified,39138.0,7888.95,MORTGAGE,credit_card,N,1088.56,n,1
